"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Deadlift (Barbell)",,"",2,"warmup",65,2,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Deadlift (Barbell)",,"",3,"normal",80,6,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Squat (Barbell)",,"",0,"normal",30,10,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Squat (Barbell)",,"",1,"normal",35,10,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Squat (Barbell)",,"",2,"normal",45,8,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Standing Calf Raise (Barbell)",,"",0,"normal",70,16,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Standing Calf Raise (Barbell)",,"",1,"normal",75,15,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Standing Calf Raise (Barbell)",,"",2,"normal",75,16,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Standing Calf Raise (Barbell)",,"",3,"failure",75,20,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Squat (Barbell)",,"",0,"normal",35,10,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Squat (Barbell)",,"",1,"normal",40,10,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Squat (Barbell)",,"",2,"normal",45,10,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Hanging Leg Raise",,"",0,"normal",,10,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Hanging Leg Raise",,"",1,"normal",,10,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Hanging Leg Raise",,"",2,"normal",,9,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Oblique Crunch",,"",0,"normal",,30,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Oblique Crunch",,"",1,"normal",,30,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Oblique Crunch",,"",2,"normal",,30,,,
"3. Legs and Abs","7 abr 2024, 15:34","7 abr 2024, 16:35","Todo perfecto, progresando en pierna","Oblique Crunch",,"",3,"normal",,30,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Bent Over Row (Barbell)",,"",0,"warmup",20,20,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Bent Over Row (Barbell)",,"",1,"normal",25,16,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Bent Over Row (Barbell)",,"",2,"normal",40,10,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Bent Over Row (Barbell)",,"",3,"failure",45,12,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Pull Up",,"",0,"failure",,12,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Bicep Curl (Dumbbell)",,"",0,"normal",5,10,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Bicep Curl (Dumbbell)",,"",1,"normal",5,10,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Bicep Curl (Dumbbell)",,"",2,"failure",5,15,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Shrug (Barbell)",,"",0,"normal",35,15,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Shrug (Barbell)",,"",1,"normal",45,15,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Shrug (Barbell)",,"",2,"failure",45,17,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Rear Delt Reverse Fly (Dumbbell)",,"",0,"normal",5,8,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Rear Delt Reverse Fly (Dumbbell)",,"",1,"normal",2.5,12,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Rear Delt Reverse Fly (Dumbbell)",,"",2,"failure",2.5,12,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Single Arm Cable Row",,"",0,"normal",10,10,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Single Arm Cable Row",,"",1,"normal",10,10,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Single Arm Cable Row",,"",2,"failure",10,12,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Single Arm Cable Row",,"",3,"failure",10,13,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Reverse Curl (Dumbbell)",,"",0,"normal",5,10,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Reverse Curl (Dumbbell)",,"",1,"normal",5,10,,,
"2. Back and Biceps","6 abr 2024, 0:45","6 abr 2024, 1:35","Todo bien Progresando poco a poco","Reverse Curl (Dumbbell)",,"",2,"failure",5,8,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Bench Press (Barbell)",,"",0,"warmup",35,20,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Bench Press (Barbell)",,"",1,"normal",37.5,12,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Bench Press (Barbell)",,"",2,"normal",40,12,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Bench Press (Barbell)",,"",3,"normal",50,8,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Shoulder Press (Dumbbell)",,"",0,"warmup",5,12,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Shoulder Press (Dumbbell)",,"",1,"normal",5,12,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Shoulder Press (Dumbbell)",,"",2,"normal",7.5,8,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Shoulder Press (Dumbbell)",,"",3,"normal",7.5,10,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Bench Press (Barbell)",,"",0,"normal",40,10,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Bench Press (Barbell)",,"",1,"normal",45,8,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Bench Press (Barbell)",,"",2,"normal",45,8,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",5,10,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",5,9,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",5,6,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Single Arm Tricep Extension (Dumbbell)",,"",3,"normal",5,5,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,10,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,10,,,
"1. Chest Shoulders and Triceps","4 abr 2024, 22:49","4 abr 2024, 23:30","Progresandooo  un poco menos de fuerza en el tricep izquierdo(pequeño twitch en el musculo)","Lateral Raise (Dumbbell)",,"",2,"normal",3.75,11,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Deadlift (Barbell)",,"",0,"warmup",30,12,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Deadlift (Barbell)",,"",1,"warmup",50,5,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Deadlift (Barbell)",,"",2,"warmup",75,2,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Deadlift (Barbell)",,"",3,"normal",80,5,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Squat (Barbell)",,"",0,"normal",30,10,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Squat (Barbell)",,"",1,"normal",35,10,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Squat (Barbell)",,"",2,"normal",45,8,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Standing Calf Raise (Barbell)",,"",0,"normal",70,15,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Standing Calf Raise (Barbell)",,"",1,"normal",72.5,15,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Standing Calf Raise (Barbell)",,"",2,"normal",75,15,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Standing Calf Raise (Barbell)",,"",3,"failure",75,22,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Squat (Barbell)",,"",0,"normal",35,8,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Squat (Barbell)",,"",1,"normal",40,8,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Squat (Barbell)",,"",2,"normal",45,8,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Hanging Leg Raise",,"",0,"normal",,10,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Hanging Leg Raise",,"",1,"normal",,10,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Hanging Leg Raise",,"",2,"normal",,8,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Side Bend (Dumbbell)",,"",0,"normal",20,12,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Side Bend (Dumbbell)",,"",1,"normal",20,13,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Side Bend (Dumbbell)",,"",2,"normal",20,12,,,
"3. Legs and Abs","2 abr 2024, 21:32","2 abr 2024, 22:32","Todo perfecto!! Mejorando pesos! ✅","Side Bend (Dumbbell)",,"",3,"normal",20,12,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Pull Up",,"",0,"failure",,8,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Bent Over Row (Barbell)",,"",0,"warmup",20,20,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Bent Over Row (Barbell)",,"",1,"normal",25,15,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Bent Over Row (Barbell)",,"",2,"normal",35,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Bent Over Row (Barbell)",,"",3,"failure",45,12,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Bicep Curl (Dumbbell)",,"",0,"normal",5,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Bicep Curl (Dumbbell)",,"",1,"normal",5,8,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Bicep Curl (Dumbbell)",,"",2,"failure",5,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Shrug (Barbell)",,"",0,"normal",35,12,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Shrug (Barbell)",,"",1,"normal",40,12,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Shrug (Barbell)",,"",2,"failure",45,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Rear Delt Reverse Fly (Dumbbell)",,"",0,"normal",5,8,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Rear Delt Reverse Fly (Dumbbell)",,"",1,"normal",2.5,12,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Rear Delt Reverse Fly (Dumbbell)",,"",2,"failure",2.5,12,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Single Arm Cable Row",,"Un brazo por ser (2 por cada uno)",0,"normal",10,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Single Arm Cable Row",,"Un brazo por ser (2 por cada uno)",1,"normal",10,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Single Arm Cable Row",,"Un brazo por ser (2 por cada uno)",2,"failure",12.5,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Single Arm Cable Row",,"Un brazo por ser (2 por cada uno)",3,"failure",12.5,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Reverse Curl (Dumbbell)",,"",0,"normal",5,10,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Reverse Curl (Dumbbell)",,"",1,"normal",5,8,,,
"2. Back and Biceps","31 mar 2024, 21:48","31 mar 2024, 22:38","Todo bien! Solo un como de incomodidad dolor en el antebrazo en los curls invertidos","Reverse Curl (Dumbbell)",,"",2,"failure",5,11,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Bench Press (Barbell)",,"",0,"warmup",30,25,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Bench Press (Barbell)",,"",1,"normal",35,12,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Bench Press (Barbell)",,"",3,"normal",45,12,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Shoulder Press (Dumbbell)",,"",0,"warmup",5,15,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Shoulder Press (Dumbbell)",,"",1,"normal",5,12,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Shoulder Press (Dumbbell)",,"",2,"normal",5,12,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Shoulder Press (Dumbbell)",,"",3,"normal",5,12,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Bench Press (Barbell)",,"",0,"normal",35,10,,,
"1. Chest Shoulders and Triceps","30 mar 2024, 15:50","30 mar 2024, 16:32","Todo bien❤️ mejorando tecnica. Ligero sonido y malestar en hombro izquierdo en lateral raises","Bench Press (Barbell)",,"",1,"normal",45,10,,,
